"","ProbeName","geneSymbol","LocusLinkID","moduleColor","GS.Treatment","p.GS.Treatment","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.brown","p.MM.brown"
"CUST_5922_PI428634872","CUST_5922_PI428634872","S_5sp_contig44391","AT5G18840","turquoise",-0.649477701849366,0.00353422128492145,-0.727513150945059,0.000622161997796182,0.310548914782555,0.209749840236716,0.710090800284635,0.000960905034094165
"CUST_14782_PI428634872","CUST_14782_PI428634872","S_alt_contig12109_RC","AT5G45290","turquoise",0.648694147156707,0.00358772679491747,0.699580286661903,0.00123109628617336,-0.824324998014657,2.58651015221255e-05,-0.435610610083473,0.0707707993764919
"CUST_4940_PI428634872","CUST_4940_PI428634872","S_5sp_contig42023","AT4G08500","turquoise",-0.648675116661666,0.00358903450614099,-0.775341847087135,0.000156736544344285,0.506631001697942,0.0319034354833116,0.68219405624965,0.00181521684569075
"CUST_7551_PI428634872","CUST_7551_PI428634872","S_alt_contig00529_NB",NA,"turquoise",0.648550555087562,0.00359760359662173,0.680334056370748,0.0018893846915256,-0.511920930404813,0.0298713547267646,-0.654294055290352,0.00321949782303551
"CUST_3079_PI428634872","CUST_3079_PI428634872","S_5sp_contig35172","AT4G32010","turquoise",-0.648310943853925,0.00361413451949695,-0.758110358526191,0.000266820065783514,0.569668374760942,0.0135892910324908,0.599758433284009,0.00851293462359205
"CUST_16915_PI428634872","CUST_16915_PI428634872","S_mar_contig09092","AT2G01220","turquoise",0.648195081527659,0.00362215020631594,0.585481987091283,0.0106859247600962,-0.673056036922206,0.00220410372906839,-0.596749687889116,0.00893834251581795
"CUST_9700_PI428634872","CUST_9700_PI428634872","S_alt_contig03346","AT5G42140","turquoise",0.64812791048836,0.00362680395137502,0.855610336117191,5.97780289631636e-06,-0.49716309847627,0.0358053670117091,-0.666011527317344,0.00254871118731857
"CUST_15054_PI428634872","CUST_15054_PI428634872","S_alt_contig12548","AT4G32410","turquoise",-0.647857630356602,0.00364557900402037,-0.741662981106145,0.00042662684345467,0.621238818814759,0.00592658749344401,0.799177014620487,6.93023139045277e-05
"CUST_15736_PI428634872","CUST_15736_PI428634872","S_alt_contig14080_RC","AT5G55160","turquoise",0.64767680996551,0.00365818408143763,0.880551984229825,1.42331508732472e-06,-0.398884886761831,0.101062861288321,-0.851064597673047,7.54577526869601e-06
"CUST_8095_PI428634872","CUST_8095_PI428634872","S_alt_contig01257","AT3G47060","turquoise",-0.647622697978969,0.00366196318179458,-0.814729846515495,3.83254138064554e-05,0.466269641925175,0.0511246575911248,0.717250476036526,0.000806746437433235
"CUST_4722_PI428634872","CUST_4722_PI428634872","S_5sp_contig41584_RC","AT4G38180","turquoise",0.647611437568298,0.00366274999358611,0.91272789502692,1.28311431847774e-07,-0.522872567673682,0.0259839130279149,-0.719298812650633,0.000766652802294744
"CUST_15173_PI428634872","CUST_15173_PI428634872","S_alt_contig12746_NB",NA,"turquoise",-0.647200614807384,0.00369155065159031,-0.747626325209193,0.000361320738731894,0.594154686573584,0.0093188353831067,0.658131500419301,0.00298553076323922
"CUST_13699_PI428634872","CUST_13699_PI428634872","S_alt_contig10311","AT5G54540","turquoise",0.646391957255669,0.00374878297831142,0.810021315845185,4.61099898927279e-05,-0.333830835088397,0.175778689383768,-0.900318426107843,3.57065150305155e-07
"CUST_4258_PI428634872","CUST_4258_PI428634872","S_5sp_contig40684_RC","AT4G32660","turquoise",-0.646056370385422,0.00377274612796691,-0.834287821396605,1.67623886760776e-05,0.341596439805641,0.165325085447738,0.804907342037336,5.6051503472166e-05
"CUST_14129_PI428634872","CUST_14129_PI428634872","S_alt_contig11004","AT5G28060","turquoise",0.645895848563489,0.00378425268644099,0.78688601487231,0.000106906934417494,-0.441698681982455,0.0664850498771729,-0.734327236169918,0.000520289843296007
"CUST_3200_PI428634872","CUST_3200_PI428634872","S_5sp_contig36180",NA,"turquoise",-0.645681659370014,0.00379965093615147,-0.37633985173692,0.123735464736674,0.561969319195616,0.015213515907923,0.517059767654756,0.0279947867168423
"CUST_16857_PI428634872","CUST_16857_PI428634872","S_mar_contig07762_RC","AT2G03890","turquoise",0.645176439436722,0.00383617474819946,0.704386840579691,0.00110061613753979,-0.586032643214954,0.0105946100619125,-0.555915650183784,0.0165957277820005
"CUST_13130_PI428634872","CUST_13130_PI428634872","S_alt_contig09379_RC","AT3G10090","turquoise",0.644488803118063,0.00388634686401752,0.806534223481159,5.27083706921689e-05,-0.457233484201236,0.0564244152425004,-0.632941947957751,0.00481225495268156
"CUST_5492_PI428634872","CUST_5492_PI428634872","S_5sp_contig43193","AT3G52890","turquoise",0.643980868092325,0.00392375089964749,0.720274411390269,0.000748149898176585,-0.506594273546859,0.0319179080332803,-0.514163700958745,0.0290407293155088
"CUST_2352_PI428634872","CUST_2352_PI428634872","S_5sp_contig31552_RC","AT1G17280","turquoise",0.643794785959626,0.00393752731977836,0.912296331606374,1.33290460523006e-07,-0.471492201571385,0.0482381510532572,-0.828877258854236,2.12869726258196e-05
"CUST_14656_PI428634872","CUST_14656_PI428634872","S_alt_contig11876","AT1G22410","turquoise",-0.643657464410359,0.00394771913167407,-0.772873195447724,0.000169616537554583,0.378938052932928,0.120954867523258,0.767722413811746,0.000199391065908425
"CUST_3455_PI428634872","CUST_3455_PI428634872","S_5sp_contig38803","AT3G55480","turquoise",-0.643629009518304,0.00394983370856284,-0.764457528848677,0.000220459053044408,0.715363636403079,0.000845212684185913,0.481580455204511,0.0430137847894114
"CUST_1575_PI428634872","CUST_1575_PI428634872","S_5sp_contig26546","AT5G08540","turquoise",0.643585550510606,0.00395306507770493,0.879868678272618,1.4864450524954e-06,-0.441231199967637,0.0668071310187696,-0.795333245717229,7.96084960500701e-05
"CUST_6512_PI428634872","CUST_6512_PI428634872","S_5sp_contig46739","AT3G12130","turquoise",-0.643240796014065,0.00397877574423141,-0.795648812372981,7.87160534772869e-05,0.527636952533019,0.0244212157421157,0.738122372061335,0.000469889849628444
"CUST_722_PI428634872","CUST_722_PI428634872","S_5sp_contig17842",NA,"turquoise",0.642854414307776,0.00400775310071087,0.870890977620874,2.56904288462432e-06,-0.492861355078592,0.0376949254509889,-0.782422027263642,0.000124285603938755
"CUST_8379_PI428634872","CUST_8379_PI428634872","S_alt_contig01638","AT5G16880","turquoise",0.642558636357308,0.00403005183148206,0.903579818541176,2.76542919687942e-07,-0.422002455188292,0.0810844487548382,-0.849847662262417,8.02095636598456e-06
"CUST_3466_PI428634872","CUST_3466_PI428634872","S_5sp_contig38841_RC","AT4G19610","turquoise",-0.642218838643685,0.00405579425577763,-0.765619111598797,0.00021275817711425,0.287333611404624,0.247631325695485,0.843102525473511,1.11474440523507e-05
"CUST_7749_PI428634872","CUST_7749_PI428634872","S_alt_contig00793","AT3G20980","turquoise",-0.642114485385393,0.0040637267700795,-0.787615361275253,0.000104273427389113,0.589436926138895,0.0100438648483959,0.574853194493727,0.0125755503861333
"CUST_369_PI428634872","CUST_369_PI428634872","S_5sp_contig12213","AT1G78900","turquoise",0.641926309531875,0.00407806318002905,0.905404839867343,2.38746157460343e-07,-0.522151138871105,0.0262271758017505,-0.72997619305118,0.000583570145784846
"CUST_11549_PI428634872","CUST_11549_PI428634872","S_alt_contig06533","AT5G47020","turquoise",0.641717716368748,0.00409400337272169,0.767100212446896,0.000203269326103761,-0.565934298507198,0.0143588598822669,-0.559290839618777,0.0158133497038837
"CUST_16119_PI428634872","CUST_16119_PI428634872","S_alt_contig15223","AT5G59300","turquoise",0.641554597039059,0.00410650399901865,0.873774348337213,2.16475895787569e-06,-0.412221169029786,0.0891490888090036,-0.767916897208674,0.000198191717464183
"CUST_5294_PI428634872","CUST_5294_PI428634872","S_5sp_contig42781","AT1G47380","turquoise",-0.641532401685416,0.0041082073441921,-0.77149164318701,0.000177207128019746,0.538773294688339,0.0210544655810581,0.769213537113206,0.000190350149118953
"CUST_17032_PI428634872","CUST_17032_PI428634872","S_mar_contig13063_RC","AT4G18100","turquoise",0.641457097409995,0.00411399074617987,0.717641165097886,0.000798967070565946,-0.546502160682851,0.0189405368825628,-0.648568942615116,0.00359633759201967
"CUST_359_PI428634872","CUST_359_PI428634872","S_5sp_contig12105_RC","AT3G13290","turquoise",0.641425377132258,0.00411642886769155,0.768109035477904,0.000197012817522136,-0.603536196128658,0.00800204312579589,-0.662735221219156,0.0027234520689794
"CUST_15683_PI428634872","CUST_15683_PI428634872","S_alt_contig13874","AT3G15970","turquoise",0.641372544893296,0.00412049234190122,0.793663524952802,8.44748987458051e-05,-0.434323944586984,0.0717021095925264,-0.730417206977566,0.000576876366313568
"CUST_16877_PI428634872","CUST_16877_PI428634872","S_mar_contig08160","AT5G67170","turquoise",-0.641310131039961,0.00412529698605906,-0.876129670771792,1.87637844918091e-06,0.453142558711699,0.0589549476495146,0.759120536956526,0.00025893530561617
"CUST_328_PI428634872","CUST_328_PI428634872","S_5sp_contig11476_RC","AT2G18110","turquoise",-0.640364374712915,0.00419866355856788,-0.475742871606388,0.0459813466421017,0.61882916890829,0.00618014131985892,0.497393415235655,0.0357062939686344
"CUST_7937_PI428634872","CUST_7937_PI428634872","S_alt_contig01043","AT1G47310","turquoise",0.640340723532066,0.00420051185114639,0.543830738067067,0.0196513673203982,-0.747615484954958,0.00036143134056762,-0.472034711753604,0.0479455391896192
"CUST_6382_PI428634872","CUST_6382_PI428634872","S_5sp_contig46143","AT5G65540","turquoise",0.63998018656198,0.00422876945885018,0.700672217448827,0.00120038080655187,-0.487735188257424,0.0400454293693581,-0.701025646734039,0.00119057652252868
"CUST_9876_PI428634872","CUST_9876_PI428634872","S_alt_contig03582","AT2G22310","turquoise",0.639612495522798,0.00425774745169593,0.882900553231698,1.22360868165222e-06,-0.646299810237494,0.00375535045454006,-0.718672195815023,0.000778737329349363
"CUST_8586_PI428634872","CUST_8586_PI428634872","S_alt_contig01905","AT1G14610","turquoise",-0.639322582524954,0.00428070983252351,-0.815576048283141,3.70525406667083e-05,0.33019738611458,0.180819173981725,0.820462804500923,3.03840203120454e-05
"CUST_13080_PI428634872","CUST_13080_PI428634872","S_alt_contig09303","AT4G27070","turquoise",-0.639081816956803,0.00429985627199997,-0.632081874245986,0.00488784312437515,0.556422929882727,0.0164762228520782,0.540737121658356,0.0205005913083185
"CUST_15185_PI428634872","CUST_15185_PI428634872","S_alt_contig12763","AT2G32910","turquoise",0.638922095783524,0.00431259633020733,0.888319804091954,8.52499547400119e-07,-0.521985972022548,0.0262831180926197,-0.724303365774671,0.000675637933879938
"CUST_5996_PI428634872","CUST_5996_PI428634872","S_5sp_contig44666","AT1G55915","turquoise",0.638377709938494,0.00435625060834062,0.901937389882097,3.14873090947579e-07,-0.474514303087788,0.0466252175576884,-0.7971424402053,7.4606304939622e-05
"CUST_9883_PI428634872","CUST_9883_PI428634872","S_alt_contig03592","AT1G55915","turquoise",0.638262877980013,0.00436550487640666,0.839304775944586,1.33286247820863e-05,-0.409178831220602,0.0917722672375105,-0.809611627654306,4.68467511870808e-05
"CUST_2615_PI428634872","CUST_2615_PI428634872","S_5sp_contig32685","AT3G25840","turquoise",-0.637792237991956,0.00440360137750071,-0.499907349691767,0.0346385527736322,0.645348831090019,0.00382367992478999,0.554305216390532,0.0169796646281545
"CUST_8750_PI428634872","CUST_8750_PI428634872","S_alt_contig02131_RC",NA,"turquoise",-0.63752129659453,0.00442565578848951,-0.731620634552999,0.000558936737658596,0.433735859873631,0.0721307770730345,0.663731892105913,0.00266928335840367
"CUST_1380_PI428634872","CUST_1380_PI428634872","S_5sp_contig25158","AT5G43950","turquoise",0.637490413499385,0.00442817535847003,0.835863155399798,1.56110036138291e-05,-0.609583783007584,0.007235887980691,-0.767366729870535,0.000201600365355012
"CUST_1313_PI428634872","CUST_1313_PI428634872","S_5sp_contig24322","AT5G26180","turquoise",0.63687673104872,0.00447848528789933,0.705018738033095,0.00108435228239609,-0.764051143129369,0.000223208168513163,-0.47564963456352,0.0460299724296961
"CUST_14252_PI428634872","CUST_14252_PI428634872","S_alt_contig11217","AT1G53280","turquoise",0.635545576445559,0.00458921740298206,0.494434597148174,0.0369952088767182,-0.699248926952572,0.00124054536354844,-0.42203382367842,0.0810594770823815
"CUST_17045_PI428634872","CUST_17045_PI428634872","S_mar_contig14249","AT2G38710","turquoise",-0.635423375941088,0.0045994935149202,-0.786430833575292,0.000108578890104415,0.345402909667289,0.160358577987466,0.786539419447937,0.000108178037382238
"CUST_1922_PI428634872","CUST_1922_PI428634872","S_5sp_contig29286_RC","AT1G09020","turquoise",-0.635038543204571,0.00463197759387462,-0.477808861001321,0.0449138495369633,0.43435640716197,0.0716785018724649,0.582696473458071,0.0111575511477352
"CUST_12092_PI428634872","CUST_12092_PI428634872","S_alt_contig07527_RC","AT1G07910","turquoise",0.634975855557945,0.00463728678487582,0.881166916506561,1.36849056919326e-06,-0.517201766497441,0.0279442657936565,-0.722874420390353,0.000700651274703911
"CUST_12802_PI428634872","CUST_12802_PI428634872","S_alt_contig08813","AT4G04720","turquoise",-0.634799302204206,0.00465226624563942,-0.747753661949795,0.000360023665248957,0.397665571757218,0.10220644763534,0.719014913964703,0.000772108342052719
"CUST_12236_PI428634872","CUST_12236_PI428634872","S_alt_contig07793","AT5G19780","turquoise",0.634537496341415,0.00467455144487125,0.550073986398533,0.0180219476424039,-0.693508438774638,0.00141405347496031,-0.553881687481825,0.0170817935635575
"CUST_6308_PI428634872","CUST_6308_PI428634872","S_5sp_contig45785","AT3G21630","turquoise",0.634405499150231,0.00468582013745429,0.653721938195436,0.003255633012971,-0.561182899802058,0.0153877268478971,-0.680564323422257,0.00188006915672552
"CUST_7803_PI428634872","CUST_7803_PI428634872","S_alt_contig00863_RC",NA,"turquoise",0.634123736866628,0.00470994846289363,0.899612508928368,3.76938690242389e-07,-0.553432102898066,0.0171907362187684,-0.687025343165666,0.00163373988026029
"CUST_10938_PI428634872","CUST_10938_PI428634872","S_alt_contig05326","AT3G16500","turquoise",0.634095171880373,0.00471240022841706,0.594775607298783,0.00922662961229914,-0.623205168110639,0.0057259932459715,-0.64114141624847,0.0041383076303787
"CUST_16565_PI428634872","CUST_16565_PI428634872","S_mar_contig00608","AT5G60010","turquoise",-0.633965874260901,0.00472351100432022,-0.852668896957522,6.95637123050837e-06,0.42636620742261,0.0776643703550584,0.789979781304263,9.61107187640847e-05
"CUST_4420_PI428634872","CUST_4420_PI428634872","S_5sp_contig40981","AT1G73440","turquoise",0.633626655850957,0.0047527621603865,0.513580750718433,0.0292548842383547,-0.748561477139617,0.000351885953424322,-0.52094949583476,0.0266362988554243
"CUST_3546_PI428634872","CUST_3546_PI428634872","S_5sp_contig39080_RC","AT5G24270","turquoise",-0.633371285571462,0.00477488024890701,-0.613218502571012,0.00680470783554236,0.503969907795318,0.0329652269474738,0.708795492781161,0.000991258027437348
"CUST_3551_PI428634872","CUST_3551_PI428634872","S_5sp_contig39096","AT5G47650","turquoise",-0.632997961715626,0.0048073653677137,-0.73759822546122,0.000476596521281435,0.619461128933825,0.00611280859504062,0.509474697509966,0.0307981980615461
"CUST_8130_PI428634872","CUST_8130_PI428634872","S_alt_contig01306","AT5G27380","turquoise",-0.632926695908835,0.00481358704480116,-0.872392331952771,2.35111274161956e-06,0.546547113060393,0.0189287514629577,0.689582817849437,0.0015439280971894
"CUST_16666_PI428634872","CUST_16666_PI428634872","S_mar_contig02490_RC","AT2G35160","turquoise",0.632825148418337,0.00482246371738547,0.869240321648191,2.82848731156123e-06,-0.529970027637776,0.023683259798712,-0.756700661204376,0.000278160580726539
"CUST_4779_PI428634872","CUST_4779_PI428634872","S_5sp_contig41706","AT2G39080","turquoise",-0.63254203513381,0.00484728222051103,-0.79270484728491,8.73813555169647e-05,0.444947299543785,0.06427861389793,0.662615722945563,0.00273000700056707
"CUST_1003_PI428634872","CUST_1003_PI428634872","S_5sp_contig21194","AT4G28610","turquoise",0.632477872051211,0.00485292137199327,0.900873735159542,3.4207425386122e-07,-0.484773547750743,0.0414535758980387,-0.787017546440734,0.00010642788092883
"CUST_3907_PI428634872","CUST_3907_PI428634872","S_5sp_contig39952","AT2G30105","turquoise",0.631791252265361,0.00491360212171766,0.885868646227412,1.0061265179561e-06,-0.459529393052429,0.055040435861292,-0.773006424309571,0.000168899301640982
"CUST_15720_PI428634872","CUST_15720_PI428634872","S_alt_contig14038","AT3G14400","turquoise",-0.631314148087152,0.00495612942828979,-0.544467593216981,0.0194800331875384,0.43745440957193,0.069451861041373,0.61546817434664,0.00654842006453103
"CUST_2674_PI428634872","CUST_2674_PI428634872","S_5sp_contig32980",NA,"turquoise",0.631307112082488,0.00495675882677623,0.580280440854768,0.0115799737248931,-0.632239419737375,0.0048739252696759,-0.474527617149886,0.0466182034308675
"CUST_6066_PI428634872","CUST_6066_PI428634872","S_5sp_contig44932","AT2G43945","turquoise",-0.63093407907175,0.00499022142256706,-0.656405536740276,0.0030889709271716,0.435035488500837,0.0711859698799185,0.571034389871582,0.0133161107966455
"CUST_8818_PI428634872","CUST_8818_PI428634872","S_alt_contig02219","AT3G13772","turquoise",0.630896559082696,0.00499359727403272,0.746872448736986,0.000369080586652205,-0.565323053454137,0.014488066274426,-0.477549514750295,0.0450468095478265
"CUST_8097_PI428634872","CUST_8097_PI428634872","S_alt_contig01259_RC","AT5G22080","turquoise",-0.629843255417727,0.00508912946145052,-0.734108616833264,0.000523325921881449,0.510406308454199,0.0304426366263843,0.632929944190448,0.00481330331936222
"CUST_385_PI428634872","CUST_385_PI428634872","S_5sp_contig12454","AT1G16470","turquoise",0.6297343365115,0.00509909241502274,0.764664355914401,0.000219070915201057,-0.555942975920578,0.016589272960078,-0.636284033816276,0.00452751648857309
"CUST_13706_PI428634872","CUST_13706_PI428634872","S_alt_contig10324_RC","AT1G21380","turquoise",0.629623028815306,0.00510929026715537,0.849387403612281,8.20724242092418e-06,-0.658294355666085,0.00297591924600408,-0.691857312216406,0.00146752823694827
"CUST_12258_PI428634872","CUST_12258_PI428634872","S_alt_contig07844_RC","AT1G63120","turquoise",0.629290676581931,0.00513983870989038,0.684019276004154,0.00174479263393932,-0.370744790921921,0.12987546803011,-0.646309768075062,0.00375464028901859
"CUST_1856_PI428634872","CUST_1856_PI428634872","S_5sp_contig28947","AT4G36195","turquoise",0.62916645503218,0.00515129472472372,0.876100739026748,1.8797091516107e-06,-0.368272294216756,0.132655588375947,-0.881412471348739,1.34711200199769e-06
"CUST_11472_PI428634872","CUST_11472_PI428634872","S_alt_contig06400","AT5G65290","turquoise",0.62905850892488,0.0051612666413802,0.828582360342588,2.15609484447489e-05,-0.640347098553896,0.00420001359051701,-0.633896792420899,0.0047294560749658
"CUST_16737_PI428634872","CUST_16737_PI428634872","S_mar_contig04703_RC","AT2G04030","turquoise",0.629024060395474,0.0051644522540983,0.851871674225338,7.2441256176259e-06,-0.400916503686163,0.0991778910847016,-0.849950603992227,7.97979127326791e-06
"CUST_711_PI428634872","CUST_711_PI428634872","S_5sp_contig17674","AT1G77800","turquoise",-0.628465407804282,0.00521633713696677,-0.700313465277778,0.00121040127254932,0.542092383111576,0.0201250813677184,0.526160840775242,0.024897307095033
"CUST_8366_PI428634872","CUST_8366_PI428634872","S_alt_contig01620","AT3G47740","turquoise",-0.628326820488115,0.00522927385960509,-0.721857447683067,0.00071892056966913,0.512649073001118,0.029599689578597,0.557598546600559,0.016201888475955
"CUST_380_PI428634872","CUST_380_PI428634872","S_5sp_contig12309_RC","AT5G44740","turquoise",-0.628312586304436,0.00523060405575001,-0.847937057544577,8.81872128980225e-06,0.499574687049694,0.0347784151471506,0.643621111696858,0.00395042078585997
"CUST_12679_PI428634872","CUST_12679_PI428634872","S_alt_contig08601","AT2G03890","turquoise",0.628238104704457,0.00523756891119154,0.805246881188865,5.53392732587296e-05,-0.615608454538037,0.0065327017022242,-0.547932832234535,0.0185682749501012
"CUST_564_PI428634872","CUST_564_PI428634872","S_5sp_contig15173","AT5G22000","turquoise",0.628008131531483,0.00525912157198754,0.717086916921068,0.000810021929719351,-0.549596911834372,0.0181425632164286,-0.6565663687942,0.0030792094147663
"CUST_5541_PI428634872","CUST_5541_PI428634872","S_5sp_contig43333","AT4G34310","turquoise",-0.627423128042541,0.00531427231761847,-0.570536245110245,0.013415220102586,0.580878723678702,0.0114741976656151,0.450911048588626,0.0603706058354486
"CUST_8325_PI428634872","CUST_8325_PI428634872","S_alt_contig01567","AT4G01020","turquoise",0.625769448161264,0.00547272025976805,0.635564328359448,0.0045876421708792,-0.581628743381151,0.0113426873086536,-0.603772011206677,0.00797099139866561
"CUST_1415_PI428634872","CUST_1415_PI428634872","S_5sp_contig25405","AT1G29690","turquoise",0.625416275155596,0.00550705215477463,0.722548684727238,0.000706460189233694,-0.512292435863634,0.0297325081848119,-0.622804396876251,0.00576642336908548
"CUST_9122_PI428634872","CUST_9122_PI428634872","S_alt_contig02617","AT3G23430","turquoise",-0.624939441436995,0.00555368255396272,-0.604002336129933,0.00794075648755667,0.535502662455693,0.0220029186398783,0.542868818245657,0.0199124001132074
"CUST_12066_PI428634872","CUST_12066_PI428634872","S_alt_contig07493_RC","AT1G15030","turquoise",-0.62487258133471,0.00556024648627537,-0.679332665104371,0.00193034118351557,0.351900902016016,0.152117254561914,0.55064392503541,0.0178786844361515
"CUST_13768_PI428634872","CUST_13768_PI428634872","S_alt_contig10417","AT1G10630","turquoise",-0.624446410714416,0.00560223370546642,-0.772642508061047,0.000170864527644998,0.401361641091327,0.0987682878990279,0.795126706222391,8.01972415420284e-05
"CUST_557_PI428634872","CUST_557_PI428634872","S_5sp_contig15063","AT5G38470","turquoise",-0.624247330916817,0.00562193552824022,-0.830485690458701,1.98444039619856e-05,0.476896314647729,0.045383013837693,0.734532676335156,0.000517450256066037
"CUST_525_PI428634872","CUST_525_PI428634872","S_5sp_contig14655","AT1G80930","turquoise",0.623857607211807,0.00566066725790607,0.830742950361822,1.96216082056399e-05,-0.519048036588318,0.0272938190140868,-0.716111608890533,0.000829785047477637
"CUST_1892_PI428634872","CUST_1892_PI428634872","S_5sp_contig29149","AT5G03290","turquoise",-0.623640431899519,0.00568234454745102,-0.752660813630928,0.000312932988958366,0.280568101945364,0.259433400998792,0.849585316170881,8.12668937475633e-06
"CUST_11202_PI428634872","CUST_11202_PI428634872","S_alt_contig05866_NB",NA,"turquoise",0.623058235010929,0.00574078916231299,0.44937490124517,0.0613597901411134,-0.657086680327634,0.00304780300512385,-0.501946617073562,0.033790617693912
"CUST_9837_PI428634872","CUST_9837_PI428634872","S_alt_contig03525","AT5G16820","turquoise",0.622430949821714,0.00580430531985646,0.855287764661345,6.0789928809326e-06,-0.489520585378336,0.0392143955463697,-0.802255354372657,6.18876246505567e-05
"CUST_12197_PI428634872","CUST_12197_PI428634872","S_alt_contig07719","AT2G04030","turquoise",0.621068518051,0.00594422536437803,0.884057742656448,1.13443457764342e-06,-0.464510379770533,0.0521257716280935,-0.800694607321247,6.55578350157786e-05
"CUST_2772_PI428634872","CUST_2772_PI428634872","S_5sp_contig33446","AT1G17550","turquoise",0.6210053209777,0.00595078144420326,0.829883355816941,2.03745176842258e-05,-0.346118555995352,0.159436328651779,-0.777267732829552,0.000147271797752793
"CUST_14602_PI428634872","CUST_14602_PI428634872","S_alt_contig11792_RC","AT3G54300","turquoise",0.62098355002615,0.00595304132630967,0.788004253144933,0.000102891848452431,-0.294051409941243,0.236253788433492,-0.823735566354468,2.65151542986022e-05
"CUST_7563_PI428634872","CUST_7563_PI428634872","S_alt_contig00545_RC","AT1G59750","turquoise",-0.620758419381755,0.00597645133883075,-0.786534115738811,0.000108197587238912,0.326614594024197,0.18588330954243,0.766650854128452,0.000206109664445346
"CUST_13278_PI428634872","CUST_13278_PI428634872","S_alt_contig09629","AT2G41880","turquoise",-0.620140742172798,0.00604106378552295,-0.310563775633408,0.209726881731449,0.618709711609778,0.00619293631873794,0.467722748168417,0.0503087656367853
"CUST_14116_PI428634872","CUST_14116_PI428634872","S_alt_contig10982","AT5G14260","turquoise",0.619854760376979,0.00607117035379007,0.34055631972038,0.166700147783145,-0.575213231674924,0.0125074610448589,-0.438531120444146,0.0686901177792888
"CUST_9784_PI428634872","CUST_9784_PI428634872","S_alt_contig03454","AT1G78070","turquoise",0.619541910563011,0.00610424470211481,0.84328711242139,1.10497333839331e-05,-0.436095966763939,0.0704218241152116,-0.744330182545184,0.000396289473244325
"CUST_16390_PI428634872","CUST_16390_PI428634872","S_alt_contig16063","AT3G59580","turquoise",0.61944170544779,0.00611486918703167,0.84778915640391,8.88321555069725e-06,-0.359121079794226,0.143306613105587,-0.85172813855477,7.29700383140156e-06
"CUST_14652_PI428634872","CUST_14652_PI428634872","S_alt_contig11869_NB",NA,"turquoise",0.619400837764261,0.00611920658305454,0.492397004844222,0.0379033775972367,-0.485290180790039,0.0412052546274688,-0.628238504040564,0.00523753154873424
"CUST_13248_PI428634872","CUST_13248_PI428634872","S_alt_contig09581_RC","AT5G61970","turquoise",0.619084975231577,0.0061528141459855,0.845855141160856,9.76451674237989e-06,-0.721229540152566,0.000730397992471199,-0.732793968335024,0.000541897897630694
"CUST_2077_PI428634872","CUST_2077_PI428634872","S_5sp_contig30132","AT4G25370","turquoise",0.61885317087159,0.00617757307191043,0.506424279795578,0.0319849593347277,-0.62915469926119,0.00515237994584717,-0.461585928524,0.0538225572720187
"CUST_7154_PI428634872","CUST_7154_PI428634872","S_5sp_contig51299","AT4G25740","turquoise",-0.618343011024869,0.00623234761512145,-0.573809478249966,0.0127746075453213,0.42898511975945,0.0756633775107717,0.686974904422595,0.00163555371546944
"CUST_3959_PI428634872","CUST_3959_PI428634872","S_5sp_contig40057","AT5G60010","turquoise",-0.617477394266163,0.00632618701206717,-0.829519195493973,2.07008462369097e-05,0.400358524447271,0.0996930532245793,0.787564660177785,0.000104454701583499
"CUST_9721_PI428634872","CUST_9721_PI428634872","S_alt_contig03375_RC","AT1G10320","turquoise",-0.617218575554348,0.00635446619002547,-0.824004492469397,2.62168613328468e-05,0.370474367889757,0.130177532424904,0.734722185788157,0.000514842389265774
"CUST_1018_PI428634872","CUST_1018_PI428634872","S_5sp_contig21496_RC","AT5G64930","turquoise",0.617112085564927,0.00636613125578384,0.873641437865671,2.18210998443843e-06,-0.390749374239561,0.108869336068602,-0.792318535490894,8.85763005172132e-05
"CUST_62_PI428634872","CUST_62_PI428634872","S_5sp_contig04151_RC","ATCG01100","turquoise",0.616887331278374,0.00639080812375363,0.422191052164568,0.080934396234004,-0.560023061452662,0.0156475423559557,-0.536010684254039,0.0218534404386499
"CUST_13778_PI428634872","CUST_13778_PI428634872","S_alt_contig10436","AT5G63400","turquoise",-0.616882155404295,0.00639137731979688,-0.817903555934433,3.37356521874547e-05,0.43842975039121,0.0687615690970961,0.754014002560519,0.000300899976155335
"CUST_3408_PI428634872","CUST_3408_PI428634872","S_5sp_contig38692","AT4G38130","turquoise",0.616774426190239,0.00640323373698761,0.378467209421158,0.121455462038525,-0.607622446615774,0.00747756978701673,-0.490467917091086,0.0387788444011717
"CUST_2234_PI428634872","CUST_2234_PI428634872","S_5sp_contig31025","AT3G48820","turquoise",-0.616539271026887,0.00642917625626324,-0.783465955941891,0.000120021096617865,0.497554901962276,0.0356369546437982,0.698370298594476,0.00126589247806338
"CUST_15844_PI428634872","CUST_15844_PI428634872","S_alt_contig14368","AT4G36910","turquoise",0.616372179282587,0.00644766165791668,0.574118944357122,0.0127153261493689,-0.796076552962181,7.75199458436462e-05,-0.506705568017462,0.0318740685842099
"CUST_15453_PI428634872","CUST_15453_PI428634872","S_alt_contig13268","AT1G16470","turquoise",0.616147183508997,0.00647262099740645,0.80824969780835,4.93684504272115e-05,-0.407206840372621,0.0935021695908202,-0.755036482754315,0.00029206820383915
