"","ProbeName","oil_1_1_Median","oil_1_3_Median","oil_2_4_Median","oil_2_5_Median","oil_2_6_Median","oil_3_7_Median","oil_3_8_Median","oil_3_9_Median","no_4_10_Median","no_4_11_Median","no_5_13_Median","no_5_14_Median","no_5_15_Median","no_6_16_Median","no_6_17_Median","no_6_18_Median","oil_1_19_Median","no_4_20_Median","geneSymbol","LocusLinkID","moduleColor"
"88","CUST_10674_PI428634872",-7.066067617,-6.113224735,-5.382990798,-5.973270271,-5.188050718,-6.023583775,-5.939608369,-7.098790362,-6.456290148,-5.599225155,-6.145460572,-6.183472844,-7.665486609,-6.488308526,-6.465226873,-6.859327526,-6.858314928,-6.146989097,"S_alt_contig04759_RC",NA,"brown"
"89","CUST_10678_PI428634872",-4.641260883,-5.069902746,-5.426284848,-5.704635534,-5.723929948,-6.589330052,-6.04553588,-5.214478234,-5.594554507,-6.082000859,-5.202666326,-5.684235674,-5.482235234,-5.586133843,-5.283709099,-5.621936541,-5.29881299,-5.52805546,"S_alt_contig04775_RC","AT4G08180","brown"
"90","CUST_1068_PI428634872",-3.070265154,-3.056054985,-2.640990565,-2.108163036,-2.890423382,-2.372553758,-2.529039096,-2.136414122,-1.615766942,-1.616366002,-2.242379929,-2.231780673,-2.100804946,-0.976594433,-1.247118632,-1.210242425,-2.426236661,-1.834674961,"S_5sp_contig21995","AT4G12790","brown"
"91","CUST_10683_PI428634872",-1.398735915,0.772025374,-0.912738889,-1.805137292,-1.157978909,-1.920990104,-1.538739688,-2.700846737,-3.011763309,-3.026349002,-3.408065065,-2.936600247,-2.820786434,-2.943100521,-2.49983687,-2.337585683,-2.138808161,-2.42296384,"S_alt_contig04787","AT4G32410","brown"
"92","CUST_10696_PI428634872",-2.070827845,-1.789999663,-2.449671608,-2.140345414,-2.556967553,-2.674447501,-2.680350482,-2.921117041,-2.849725785,-2.74731884,-2.391628294,-2.336407513,-2.475493184,-2.822433253,-2.947042988,-2.916368995,-2.169866571,-2.540598114,"S_alt_contig04821","AT5G04990","brown"
"93","CUST_1070_PI428634872",0.069973009,0.665313731,1.179118431,0.851424163,0.282605579,1.629793515,1.60501335,2.041752141,1.662873482,1.575882626,0.953530768,1.209543355,1.358528484,3.088061054,2.626844101,3.188146102,0.597375864,1.447759608,"S_5sp_contig22001_RC","AT1G11755","brown"
"94","CUST_10714_PI428634872",0.747519574,1.662376997,0.685823507,0.792447157,0.803989199,0.791774197,0.677445104,0.735091379,0.409192824,0.407966844,0.211364793,0.614289848,0.48621025,0.452820365,0.294347968,0.468976288,0.553880747,0.589594781,"S_alt_contig04854","AT5G13490","brown"
"95","CUST_10716_PI428634872",0.060642955,0.398566255,0.344157852,0.42317914,0.241056215,0.443420892,0.389756328,0.382809742,0.335157753,0.416788576,0.520080587,0.409652497,0.393295214,0.843173893,1.022325862,0.961904822,0.571505776,0.634700757,"S_alt_contig04856","AT1G08370","brown"
"96","CUST_10717_PI428634872",-3.677844333,-3.124684626,-3.029914497,-3.100445354,-3.70114321,-6.472246553,-6.508617924,-6.973419817,-4.233428775,-3.707544167,-4.153426371,-4.162531102,-4.126524953,-7.240569176,-7.357665615,-6.917384162,-2.714424702,-2.546633458,"S_alt_contig04858","AT3G01910","brown"
"97","CUST_10748_PI428634872",-0.691303704,-0.535857419,-0.960552263,-0.649422387,-0.814938053,-0.807490253,-0.834592072,-0.881573537,-1.106795167,-0.975967377,-1.040698315,-0.952040183,-0.923325195,-1.315695673,-1.188254311,-1.028105932,-0.61156825,-1.190581827,"S_alt_contig04930_RC","AT1G59610","brown"
"98","CUST_10751_PI428634872",-4.239008782,-3.240191491,-4.682408779,-4.175271349,-4.072895333,-4.631756333,-4.299543285,-4.870249495,-4.338033809,-4.332014623,-4.397905491,-3.869669018,-4.012621662,-4.400741204,-4.466846944,-4.417675979,-4.48908887,-4.102574275,"S_alt_contig04942","AT1G14460","brown"
"99","CUST_10762_PI428634872",0.928183364,1.027568056,0.964728904,0.884197299,0.889951805,0.804659407,0.64086057,0.612255536,0.765346136,0.787460203,0.7391428,0.734173518,0.782637539,0.797699862,0.742790095,0.780922098,1.068781531,1.055029932,"S_alt_contig04963","AT3G21810","brown"
"100","CUST_10771_PI428634872",-6.808507543,-6.21628692,-6.612676157,-7.200894837,-7.052483881,-7.910110175,-7.292914102,-7.327767742,-7.036051516,-7.174921629,-7.034710445,-6.382543868,-7.044234105,-7.322045354,-7.610916328,-7.662160873,-6.491059213,-6.891335397,"S_alt_contig04980","AT3G62600","brown"
"101","CUST_10774_PI428634872",-1.514018193,-1.709560584,-1.490662682,-1.270771377,-1.457213509,-0.93629661,-1.093851732,-0.955347404,-1.441047663,-1.219632097,-1.323103695,-1.434287396,-1.392917254,-1.17880064,-0.937470348,-0.943141546,-1.334899767,-0.837041178,"S_alt_contig04985","AT5G06830","brown"
"102","CUST_10782_PI428634872",7.661359136,7.193762106,6.439129754,6.474887027,7.106591894,5.907521802,6.222036477,6.602267755,6.682864944,6.330301287,6.004004358,6.353587704,6.268129029,6.132661318,5.849131914,5.904706686,6.973839954,6.04963578,"S_alt_contig04997_RC",NA,"brown"
"103","CUST_10783_PI428634872",-1.034613455,-0.992920428,-1.087112139,-1.13016499,-1.277404732,-1.379455409,-1.193861917,-1.580300264,-1.11138016,-1.218116169,-0.894667251,-0.805536806,-0.922360814,-1.680738579,-1.573784167,-1.780028153,-0.907687477,-1.022500066,"S_alt_contig04998","AT1G72050","brown"
"104","CUST_10785_PI428634872",-0.527134492,-0.109855688,-0.135101051,-0.227713972,-0.012030528,0.388982451,0.613593247,0.566564824,0.471661827,0.347670762,-0.478560743,-0.323598838,-0.296751693,0.714678643,0.85726823,0.678315669,-0.296026022,-0.269808835,"S_alt_contig05000","AT1G04850","brown"
"105","CUST_10796_PI428634872",0.672213511,0.572991017,1.310224378,1.145707394,1.411664123,1.958118918,1.66018034,1.853814032,2.437290666,2.397533531,0.99363485,1.247552271,1.253762234,2.265136847,2.190062761,2.178738732,1.030245165,1.585507495,"S_alt_contig05027_RC","AT1G01230","brown"
"106","CUST_10798_PI428634872",-0.244768281,-0.46925345,0.205477929,0.358225011,0.190942337,0.681692617,0.693235241,0.772930679,0.571986519,0.519273044,0.496482402,0.463851947,0.493052131,0.914672183,0.96584392,1.016215534,0.480427328,0.440029701,"S_alt_contig05034","AT4G28400","brown"
"107","CUST_1080_PI428634872",-6.790363814,-5.900353879,-7.17537975,-7.411979465,-6.351819077,-7.884787487,-6.876274844,-6.934708532,-6.441274632,-7.856033662,-7.34368281,-5.839218077,-7.637795188,-7.17786134625,-7.429586188,-7.04488291,-7.255269233,-8.014466646,"S_5sp_contig22109","AT1G61250","brown"
"108","CUST_1081_PI428634872",-5.754600727,-2.467602256,-4.967102718,-5.55499147,-5.318612953,-4.907806064,-6.531731526,-6.434815242,-5.611473737,-5.40630797,-6.103028903,-5.906222278,-5.388927403,-6.170976873,-6.688278495,-6.165489121,-5.983194658,-6.232274103,"S_5sp_contig22110","AT1G61250","brown"
"109","CUST_10812_PI428634872",-5.355032206,-5.190595239,-5.411531075,-4.921635813,-5.058908013,-5.363857451,-5.198098904,-4.754452465,-4.539989536,-4.792943282,-4.773409266,-5.147788117,-5.402078954,-4.452889314,-4.169215103,-4.515007731,-4.853349319,-4.573644812,"S_alt_contig05068","AT5G24350","brown"
"110","CUST_10819_PI428634872",-1.497860286,-1.105307961,-1.272232067,-1.398433832,-1.523701787,-1.357964428,-1.33586777,-1.655277311,-1.76909163,-1.75369881,-1.392264826,-1.538597136,-1.551422526,-1.812200911,-1.465439139,-1.527699008,-1.447813633,-1.625672731,"S_alt_contig05084","AT4G30200","brown"
"111","CUST_1082_PI428634872",-4.530543515,-5.027426072,-4.231200272,-3.821728068,-4.218196917,-4.405400843,-3.068680164,-4.841482175,-3.769526188,-3.558951958,-4.079867467,-4.03360081,-3.939364188,-3.363687246,-3.261073158,-3.439686375,-5.372832628,-3.956794255,"S_5sp_contig22113","AT1G61250","brown"
"112","CUST_10822_PI428634872",-4.431324811,-3.761586786,-4.274204938,-4.100593739,-4.334512761,-4.624128167,-4.418591479,-4.754278162,-4.149242872,-4.504125926,-4.493555332,-4.432956609,-4.33910523,-4.818565585,-4.833407284,-4.519441894,-4.373679318,-4.357569482,"S_alt_contig05094_RC","AT3G20720","brown"
"113","CUST_10826_PI428634872",-5.987199164,-6.158009128,-7.220376699,-5.94890743,-6.153416678,-6.057816821,-5.851721014,-5.52733601,-5.610953173,-5.526548219,-5.487821244,-5.507705879,-5.447273145,-5.443798398,-5.97613758,-6.009269558,-5.637945152,-5.558870638,"S_alt_contig05105","AT5G47040","brown"
"114","CUST_10828_PI428634872",-2.150792447,-1.642291312,-2.030817634,-2.107656044,-2.22541168,-2.391581608,-2.526839412,-2.402755345,-2.156621951,-2.103757316,-2.134344523,-2.071376611,-1.834222378,-2.319130788,-2.348884372,-2.293131466,-2.097586026,-2.182758136,"S_alt_contig05114","AT4G30160","brown"
"115","CUST_10833_PI428634872",-1.22326303,-0.632960694,-1.087980253,-1.201584638,-1.288308324,-1.391888464,-1.058834106,-1.574833299,-1.625714758,-1.406236998,-1.542718229,-1.330578932,-1.38507673,-1.616478502,-1.603363636,-1.510215376,-1.173430464,-1.024190571,"S_alt_contig05120","AT5G06970","brown"
"116","CUST_10834_PI428634872",-4.455902531,-5.054392219,-4.932503048,-4.364268511,-4.491001411,-4.471649151,-4.909519036,-4.433605127,-4.100430665,-4.241416592,-4.332829559,-4.539431315,-4.379853104,-4.418545344,-4.261112462,-4.460287679,-4.744908438,-4.902273657,"S_alt_contig05122_RC","AT4G17570","brown"
"117","CUST_10840_PI428634872",-0.44728698,-0.650933009,-0.385839218,-0.382261069,-0.195010305,-0.744618056,-0.934907466,-1.227735619,-0.553474849,-0.593101722,-0.653624831,-0.71115396,-0.765557775,-1.202901483,-1.165022516,-1.187605818,-0.496743249,-0.593885655,"S_alt_contig05135","AT3G52140","brown"
"118","CUST_10849_PI428634872",-1.495625079,-1.241160909,-1.251026275,-1.414965211,-2.020907713,-1.715572273,-1.8338634,-2.149296224,-1.988514003,-2.295004822,-1.343345377,-1.43196863,-1.397087117,-2.230490642,-2.079095568,-2.421898093,-0.988304681,-2.228079208,"S_alt_contig05157","AT4G35800","brown"
"119","CUST_10852_PI428634872",-2.026687083,-2.445548461,-1.927270112,-2.310514436,-2.377960104,-1.763316322,-1.749338208,-2.009468148,-2.018901165,-2.398850101,-2.156083106,-2.231200719,-2.209896995,-2.12754331,-1.860177528,-1.983157443,-2.52115398,-2.340630919,"S_alt_contig05161","AT5G14220","brown"
"120","CUST_10853_PI428634872",0.320765952,0.844488286,0.437162625,0.245893422,0.341766443,0.116835339,0.060543665,-0.058504721,-0.161693724,-0.061517851,0.221240298,0.254027585,0.260760589,-0.211565952,-0.066756571,-0.24955681,0.205390478,-0.191428953,"S_alt_contig05169_RC","AT3G44330","brown"
"121","CUST_10855_PI428634872",-2.287743823,-4.596752101,-2.517530642,-2.02905969,-1.927278543,-1.934861118,-1.843221118,-2.64409198,-2.115438282,-1.734104079,-1.699822313,-1.72852787,-1.686373407,-1.669485628,-1.328972555,-1.499096687,-1.611658253,-1.512073595,"S_alt_contig05171","AT4G20850","brown"
"122","CUST_10887_PI428634872",1.983348976,1.866048646,1.546285981,1.576003678,1.485475562,0.965138533,0.525321022,0.956049439,1.425510899,1.399107075,2.010926744,2.032627584,2.026157576,1.219980009,1.267965246,1.243244793,1.914106117,2.039562186,"S_alt_contig05226","AT4G19110","brown"
"123","CUST_10896_PI428634872",-0.311201828,1.821798498,-0.198487939,-0.929356694,0.086681777,-0.735660256,-0.268593395,-1.755597763,-1.341580735,-1.245477796,-1.676004694,-1.593941424,-1.418381885,-2.443631623,-2.6702831,-2.067026491,-1.184519245,-0.73832148,"S_alt_contig05245","AT5G64740","brown"
"124","CUST_10897_PI428634872",-0.410978306,0.913468476,-0.270689157,-0.793472541,-0.211648377,-0.260763792,-0.090623283,-0.771132006,-0.713584191,-0.748723045,-0.594463451,-0.60734123,-0.624138029,-1.404700018,-1.787314482,-1.552866832,-0.963624589,-0.386218483,"S_alt_contig05246","AT5G64740","brown"
"125","CUST_1090_PI428634872",-2.568014581,-2.514567623,-2.534908201,-2.476064053,-2.722571609,-2.243623624,-2.219171688,-1.761603366,-2.077729017,-2.332033916,-2.821538358,-2.943294355,-2.762498591,-1.517206732,-1.677474898,-1.466325101,-2.728233692,-3.046307863,"S_5sp_contig22201_RC","AT4G31080","brown"
"126","CUST_10902_PI428634872",-0.433979967,1.383844122,-0.295351189,-0.92819723,-0.434995528,-0.731676503,-0.60212477,-1.306628394,-0.687717256,-0.618120276,-0.55398108,-0.287361022,-0.27690772,-1.630205124,-1.82415899,-1.656250959,-0.688047331,-0.548716639,"S_alt_contig05256_RC","AT2G22125","brown"
"127","CUST_10904_PI428634872",-6.007445055,-5.728082355,-6.328631462,-6.035672014,-5.652897024,-5.813488935,-5.208006577,-5.381892259,-4.549871253,-5.54627975,-5.589894526,-5.535178256,-5.69876768,-5.830825778,-5.353782319,-5.889232522,-6.09138693,-5.335221306,"S_alt_contig05260","AT3G56750","brown"
"128","CUST_10908_PI428634872",-3.13600903,-3.087661367,-3.375927297,-3.480532145,-3.09313786,-3.627471634,-3.593955632,-3.586429066,-3.312893627,-3.365654223,-3.40072978,-3.592586505,-3.338749341,-4.186666939,-4.650358166,-4.264667482,-3.59635985,-3.408700887,"S_alt_contig05267","AT1G20080","brown"
"129","CUST_1091_PI428634872",-4.33047788,-4.161449097,-4.49448915,-3.941495125,-4.514113142,-4.19320535,-4.156675322,-3.753821326,-4.232530795,-3.748388933,-4.110744295,-4.280555997,-4.427877748,-3.522243964,-3.4360683,-3.571141208,-4.049687527,-4.023622494,"S_5sp_contig22204","AT5G50180","brown"
"130","CUST_10921_PI428634872",0.652466793,0.825832335,0.574165753,0.488754306,0.675946774,0.520120915,0.69463762,0.546733441,0.929982466,0.596526716,0.812700618,0.560707096,0.533878432,0.135406177,0.288674917,0.164935674,0.67727069,0.441905712,"S_alt_contig05291","AT3G04610","brown"
"131","CUST_10922_PI428634872",-3.101500659,-3.410887108,-3.695209173,-3.277722647,-3.325064754,-3.544612314,-3.107399229,-3.643045245,-4.208849176,-4.195678523,-3.248438174,-3.510926456,-3.559351558,-3.844114589,-3.844937489,-4.047707419,-3.76627566,-4.144540203,"S_alt_contig05292","AT1G10130","brown"
"132","CUST_10924_PI428634872",-4.176526097,-3.633041462,-3.975110828,-4.371157171,-4.257799836,-4.670714644,-4.534601664,-5.12839153,-4.164672632,-4.298119153,-4.760241404,-4.560080166,-4.353755701,-5.158492239,-5.05540053,-5.302209868,-4.30433358,-4.465009752,"S_alt_contig05297","AT1G09870","brown"
"133","CUST_10926_PI428634872",-0.723778201,-0.282200658,-0.61705377,-0.788515257,-0.655755704,-0.43091585,-0.415517591,-0.487656629,-0.637496754,-0.638057398,-0.533769841,-0.580738894,-0.689215821,-1.254811962,-0.960807829,-0.9835783,-1.047240512,-0.571655193,"S_alt_contig05300_RC","AT5G19390","brown"
"134","CUST_10929_PI428634872",-3.422149038,-3.830576032,-4.175357241,-4.384385939,-4.212235896,-4.328244639,-3.932510133,-4.327823571,-4.412043784,-4.969885267,-3.821030831,-4.375814832,-4.407041859,-4.879679848,-4.267918393,-4.977422013,-3.356226186,-4.612094805,"S_alt_contig05307_RC","AT4G35800","brown"
"135","CUST_1093_PI428634872",-1.869804475,-1.353717875,-1.389429163,-1.483505964,-1.560805835,-1.483897607,-1.801259039,-1.855300084,-1.345038663,-1.479182535,-1.661218128,-1.647794526,-1.681064392,-1.869603935,-1.860134459,-1.822407195,-1.5550718,-1.254357202,"S_5sp_contig22210","AT3G04600","brown"
"136","CUST_10941_PI428634872",1.32535702,1.105695331,0.619353119,1.107153979,1.179874177,0.654028083,0.332528461,0.359313097,0.094428392,0.178728689,0.783718818,0.84030623,0.787978357,0.05874893,-0.035920298,0.079300774,1.034145761,0.282807137,"S_alt_contig05330","AT4G25050","brown"
"137","CUST_10950_PI428634872",-4.981320212,-3.748800419,-4.223010837,-3.921522418,-4.487406894,-3.700122088,-3.840691382,-3.710352675,-3.885476668,-3.758515126,-3.583066311,-3.661358296,-3.843458078,-2.348866249,-2.473665922,-2.476302734,-4.350489675,-4.1136928,"S_alt_contig05350_RC","AT5G39850","brown"
"138","CUST_10951_PI428634872",-4.467651068,-4.261139403,-5.006781925,-4.380247287,-4.681145347,-4.868444099,-4.988454158,-4.931600974,-5.317133467,-4.932497092,-4.764858842,-5.090390116,-5.032042296,-5.723194437,-5.255595899,-5.496079067,-4.510684788,-5.443389722,"S_alt_contig05351_NB",NA,"brown"
"139","CUST_10953_PI428634872",-1.520845237,-1.105364239,-1.074926276,-1.618661647,-1.294250034,-1.124701102,-1.022862442,-1.571960608,-1.54656789,-1.649938797,-0.948144499,-1.086917615,-1.036186734,-2.158323328,-2.150558811,-2.186075425,-1.32817448,-1.258856701,"S_alt_contig05353","AT1G64060","brown"
"140","CUST_10954_PI428634872",-0.241169782,0.156713716,-0.417655595,-0.885289102,-0.142428721,-1.258661809,-0.978727314,-1.675814998,-1.394773889,-1.268480855,-1.255691017,-1.071221913,-1.118581844,-2.259970605,-2.760684291,-2.277981499,-0.883786767,-0.899303075,"S_alt_contig05354","AT1G20080","brown"
"141","CUST_10955_PI428634872",-0.287734615,-0.766904599,-0.490233402,-0.470002622,-0.22773276,-1.239306417,-1.061429132,-1.384149738,-0.648731089,-0.578429568,-0.507469586,-0.421093137,-0.574458612,-1.153702176,-1.179627163,-1.06636808,-0.764801341,-0.547459541,"S_alt_contig05355","AT1G50370","brown"
"142","CUST_10957_PI428634872",-0.043428041,-0.596383708,-0.566300426,-0.539612034,0.131031582,0.155559702,0.377491547,0.105490947,0.160585493,0.202576377,0.173792677,0.152483926,0.148945383,0.136958507,0.161434849,0.078591603,-0.031687612,0.301462344,"S_alt_contig05358","AT1G15780","brown"
"143","CUST_10965_PI428634872",-4.130619654,-2.697872741,-3.505541222,-3.774710908,-3.64877008,-4.369807287,-3.895879751,-5.422427609,-4.779484869,-4.19091939,-4.745458602,-4.409351949,-4.383848517,-5.444812539,-6.177118869,-5.489541584,-4.1522615,-3.825978573,"S_alt_contig05379_RC",NA,"brown"
"144","CUST_10970_PI428634872",0.02291836,-0.176583394,0.108614417,0.060691584,0.001547708,0.167264507,0.080670442,0.112887549,0.025116276,0.049555842,0.186982514,0.051056116,0.048385582,0.170422014,0.269801068,0.108477361,0.184526594,0.172507544,"S_alt_contig05385","AT5G48030","brown"
"145","CUST_10971_PI428634872",-0.381521382,0.060916809,-0.261716576,-0.244126418,-0.277703443,-0.630762272,-0.171356159,-0.813284633,-0.277578826,-0.712912984,-0.446944982,-0.402064861,-0.322047585,-0.462168914,-0.473389776,-0.453751027,-0.021732458,-0.140299719,"S_alt_contig05386_RC","AT4G10710","brown"
"146","CUST_10974_PI428634872",-3.068457507,-3.201873909,-2.914296181,-3.164354877,-2.839777207,-3.525710703,-3.313304709,-3.66778912,-3.555185379,-3.676713252,-3.466253213,-3.514311395,-3.518390257,-3.835676547,-3.617181892,-3.90135357,-3.855937166,-2.937277569,"S_alt_contig05391","AT1G17690","brown"
"147","CUST_1099_PI428634872",-1.123304169,-2.040372414,-1.369010936,-1.735282337,-1.962871892,-0.413838383,-1.209484656,-1.320358106,-1.166852849,-1.122721344,-0.739305475,-1.001289191,-1.033904323,-1.016065724,-0.816644798,-0.940954328,-0.410747302,-1.228738114,"S_5sp_contig22231","AT1G53570","brown"
"148","CUST_10990_PI428634872",-6.229565769,-6.862852761,-5.383616821,-5.62441644,-5.227445655,-5.661456089,-5.34849841,-5.459971413,-6.293525308,-4.97667729,-5.582887364,-5.789170886,-5.378499127,-5.492130121,-5.184944641,-5.072955776,-6.410632235,-4.437507279,"S_alt_contig05415_RC","AT4G23160","brown"
"149","CUST_10996_PI428634872",-0.433074682,-0.024682751,-0.025465211,-0.057899048,0.101041111,0.00884557,-0.4212976,-0.531067179,-0.588628751,-0.539581789,-0.238677949,-0.217535402,-0.285046829,-0.818207433,-0.366940677,-0.626374427,0.168201773,-0.080628936,"S_alt_contig05429","AT1G73180","brown"
"150","CUST_10997_PI428634872",2.592848157,2.160079397,2.093513235,2.298675123,2.331559819,1.834156396,2.159642896,1.494112886,1.871135356,1.876772116,2.24760383,2.242062314,2.185506613,1.656689209,1.765307093,1.712502525,2.202566965,2.009002701,"S_alt_contig05431","AT4G14210","brown"
"151","CUST_11005_PI428634872",0.628987488,1.466660589,0.849217112,0.993112054,0.709466871,0.869994899,0.761876464,0.821486649,0.526618008,0.697568665,0.723325327,0.784823211,0.765908488,0.619313019,0.484784385,0.578847228,0.86866575,0.888600036,"S_alt_contig05448","AT4G31480","brown"
