ProbeName,oil_1_1_Median,oil_1_3_Median,oil_2_4_Median,oil_2_5_Median,oil_2_6_Median,oil_3_7_Median,oil_3_8_Median,oil_3_9_Median,no_4_10_Median,no_4_11_Median,no_5_13_Median,no_5_14_Median,no_5_15_Median,no_6_16_Median,no_6_17_Median,no_6_18_Median,oil_1_19_Median,no_4_20_Median
CUST_16001_PI428634872,-0.773330057,-1.010567605,-1.04303574,-1.049775733,-0.859110929,-1.026884014,-1.268367109,-1.653369604,-1.123711737,-1.371487232,-0.890953077,-1.155585817,-1.191142391,-1.377731155,-0.99649329,-1.50377144,-0.800036575,-1.600301947
CUST_16002_PI428634872,-4.186870252,-5.468702673,-5.017042537,-4.834660968,-4.452122636,-4.989673244,-4.465449066,-5.237875728,-5.550572819,-5.242661436,-4.914801806,-5.41525182,-5.648218276,-4.599142704,-4.606278991,-4.941121185,-4.221783998,-5.290008211
CUST_16004_PI428634872,-0.360572144,0.988217604,0.225456523,0.190217106,-0.112835038,0.788655294,0.36026672,0.656636484,0.160759755,0.732585343,0.225653515,0.383759645,0.476385594,-0.122983158,-0.591501143,-0.32807371,-0.005996256,0.471474527
CUST_16005_PI428634872,-0.576629955,0.552338699,-0.330638033,-0.512129748,-0.879037748,-0.19909723,-0.264172155,-0.384656858,-0.305837731,-0.080719889,-0.222737982,-0.262309562,-0.211494136,-0.747153474,-1.097377097,-1.010101163,-0.047673609,0.284018923
CUST_16006_PI428634872,-1.413866678,-2.178494194,-1.895072052,-2.123086857,-2.074501905,-2.289392347,-2.245558588,-2.227209331,-2.71680919,-3.059122955,-2.995303106,-3.077019284,-2.802138108,-2.643596115,-2.180053706,-2.337163246,-2.53081569,-2.478080306
CUST_16007_PI428634872,-2.046240377,-1.775874048,-1.850734994,-1.742253146,-1.699638895,-2.857280469,-2.226743655,-2.267320732,-2.854568227,-2.89892192,-3.345360931,-3.07381154,-3.032095504,-2.662239022,-2.41663031,-2.435145422,-2.724564288,-2.680887499
CUST_16008_PI428634872,1.34675074,1.768571877,1.412972973,1.409107346,1.40781429,1.598125853,1.525129984,1.48736035,1.697512402,1.762355955,1.549574349,1.543925536,1.567916205,1.737680971,1.674625399,1.620009543,1.436971123,1.656995349
CUST_16009_PI428634872,-0.492341284,0.383318005,-0.010752661,-0.269450229,-0.620578619,-0.17230418,-0.682077446,-0.450217686,0.724891255,0.472417859,-0.004005621,0.001910206,0.0783916,-1.090328466,-0.958300518,-1.037673463,0.274153915,0.688517644
CUST_1600_PI428634872,,-6.776042071,-6.096133986,-5.991700916,-6.135766233,-6.156248239,-5.809833095,-5.695319042,-5.522214834,-5.081274632,-5.415489852,-5.946182972,-5.630282117,-5.85708468,-5.300649598,-5.583325525,-5.874392041,-5.704846265
CUST_16010_PI428634872,1.642410202,2.342793162,1.620990829,1.712871971,1.679938188,1.578628399,1.411668681,1.433748298,1.637026558,1.711186089,1.528590415,1.556138064,1.619814191,1.348052578,1.265366959,1.18379093,1.700048378,1.397226025
CUST_16011_PI428634872,-3.15205971,-4.392318274,-4.199950635,-3.996177663,-2.803140516,-4.079848847,-4.201396229,-3.531942808,-3.214046775,-4.337857367,-4.413406058,-4.736907242,-5.07943696,-4.343499213,-3.668091755,-3.978441324,-3.759537528,-4.007055289
CUST_16012_PI428634872,2.422412728,3.241758102,2.586397989,2.861423147,2.816344113,3.103803831,3.205057318,3.004459711,2.710576773,2.783730833,2.540204151,2.695355985,2.718220044,3.459495232,3.142302723,3.308595981,2.512879193,2.773846886
CUST_16013_PI428634872,8.946009218,8.047078275,8.035086862,8.122080367,8.687484063,7.754099962,7.974394228,7.779886934,6.99977849,6.941860975,7.361250559,7.340149413,7.238621113,7.408355882,7.633344079,7.476200145,8.032062061,7.136076893
CUST_16015_PI428634872,-6.364271656,-5.660728789,-5.666981972,-5.882970708,-5.8702509,-6.831974532,-6.164175395,-6.135683145,-6.278883258,-6.384881012,-6.072241486,-6.498240234,-6.641407165,-6.099226021,-5.770936358,-6.088297717,-5.531780735,-6.800358956
CUST_16016_PI428634872,-3.823862473,-3.4945365,-3.238858929,-3.143107138,-3.615132107,-3.513914091,-3.397109424,-3.415122487,-2.603375083,-2.92317334,-2.593699115,-2.623415737,-2.96218308,-3.100648688,-3.026528268,-2.851708211,-3.522855992,-3.007501524
CUST_16017_PI428634872,3.223764971,3.021948336,3.227546269,3.089402195,2.783510253,3.303993862,3.074051388,3.319271458,1.360414997,1.205913919,1.149248767,1.042000653,1.28522696,2.652975634,3.318174599,3.235445301,3.127285548,1.553078275
CUST_16018_PI428634872,3.097616522,2.726375241,2.999574611,3.015053008,3.171949315,2.958022556,3.036534302,3.18053125,2.953651051,2.925257494,2.836487765,2.927127099,2.864363237,3.031482421,3.087947331,3.13779112,2.866581616,2.72731076
CUST_16019_PI428634872,-3.581838668,-3.460528957,-3.093087988,-2.808051381,-3.242093473,-3.471083445,-3.493850834,-3.185873934,-2.183625721,-2.277870466,-2.343463996,-2.654467873,-2.312381897,-2.76123101,-3.444678798,-3.134181776,-2.934307611,-3.00901082
CUST_1601_PI428634872,-4.498228087,-3.042395847,-4.563990507,-6.688458739,-5.95073195,-5.237189317,-5.062623035,-6.693663315,-6.017447481,-6.702480326,-7.646386544,-7.673878974,-7.668253218,-7.813078772,-7.287987568,,-6.411567775,-6.713877103
CUST_16020_PI428634872,-1.732517065,-1.526062405,-1.462667635,-1.318506789,-1.891431289,-2.312778763,-2.568452257,-2.414904371,-1.738790643,-1.689792899,-1.553753587,-1.477948499,-1.551983212,-2.140659617,-1.950438852,-1.994456751,-2.007451458,-2.297389293
CUST_16021_PI428634872,-0.650992684,-1.437806759,-1.216976157,-1.137438893,-1.086503565,-1.985593284,-1.705902311,-1.758149112,-1.294788552,-1.355681044,-0.969560217,-0.938623584,-1.073056474,-1.305770534,-1.595913078,-1.602210442,-1.388568676,-1.710275467
CUST_16022_PI428634872,3.881031387,3.151610666,3.627679107,3.654658259,3.574538541,3.784257156,3.76460102,3.777153465,3.502517675,3.594466958,3.64063386,3.68363411,3.538397475,3.852085181,3.58933968,3.747563141,3.729020642,3.369614637
CUST_16023_PI428634872,1.922251172,1.935396671,2.374896018,2.594497576,2.440711627,2.232418815,2.359573138,2.926135348,2.79575942,2.590494863,1.931989548,2.083205931,2.107635353,2.796435318,3.223175881,2.947638617,2.192528296,2.395147894
CUST_16024_PI428634872,-3.69788978,-3.498191136,-3.857391502,-3.682479999,-3.603946698,-3.902267188,-3.652793716,-3.580096715,-3.374840965,-3.787356728,-3.513353086,-3.529322323,-3.693389702,-3.847240127,-3.509662339,-3.735421826,-3.738364437,-3.49872331
CUST_16025_PI428634872,3.341833433,3.191510803,3.204387484,2.96402858,2.889826796,2.762698574,2.468691101,2.596390955,2.688337002,2.492713447,3.037386298,3.021425061,3.026264333,2.838894389,2.934819057,2.870396043,3.344063025,2.758653356
CUST_16026_PI428634872,-0.142173255,-0.113857622,-0.295712953,-0.342373122,-0.457390633,-0.145223278,-0.180421924,-0.093735527,-0.646819917,-0.861272812,-0.626631765,-0.542399049,-0.519496723,-0.628167794,-0.461509591,-0.697419078,-0.15395756,-0.455872177
CUST_16027_PI428634872,3.352092648,2.755102905,3.322688246,3.322008434,3.197318259,3.253569949,3.003571661,3.128745403,3.180552782,3.03377312,3.16827071,3.007240365,3.139987984,2.975748732,2.862495967,2.728574146,3.474826794,2.634035962
CUST_16028_PI428634872,-0.682678839,-0.442889287,-0.285371382,-0.127615233,-0.337840056,-0.38312465,-0.499663587,-0.332596515,-0.170187764,0.011574173,-0.813288982,-0.650613934,-0.606021508,0.217328328,0.301642189,0.282455961,-0.16994656,-0.301822247
CUST_16029_PI428634872,-1.538254453,-2.274648709,-1.82841551,-1.024000206,-2.051431246,-1.168360915,-1.37553952,-1.072523175,-2.855631186,-1.846822202,-2.201713539,-2.219966418,-2.061994714,-2.161923799,-2.333644896,-1.884559029,-1.338293558,-1.613763112
CUST_1602_PI428634872,-1.596655383,-1.082062373,-1.10293509,-0.848955651,-1.386856202,-1.034782377,-1.005913556,-0.7952774,0.038745444,-0.252176767,-0.316636082,-0.446104544,-0.365235971,-0.508793506,-0.894732683,-0.589186423,-1.218023816,-0.771395518
CUST_16030_PI428634872,-6.696523756,-5.494702992,-7.024647285,-5.842294178,-7.10759929,-6.591401155,-6.151711156,-6.936819103,-7.18956057,-6.631516908,-6.719482699,-7.077881328,-7.006349846,-7.037656969,-6.145283147,-6.36944127,-5.967541383,-6.020707087
CUST_16031_PI428634872,5.972193343,5.685055569,5.86634563,5.583799483,5.80751927,4.771901571,5.061086762,5.027375319,5.608790576,5.575672399,5.60529981,5.98533034,5.712160966,5.070309358,4.862057674,5.117245153,5.173673591,4.913136472
CUST_16032_PI428634872,1.414486357,2.037012078,1.887953852,2.275716063,1.608270781,2.526709659,2.090257366,2.399242698,2.737205303,2.621921398,2.31373494,2.258148989,2.233154056,2.662359102,2.524874659,2.541213557,2.124132316,2.151489094
CUST_16033_PI428634872,4.260433393,3.686904329,4.188928566,4.165036845,4.243425826,3.987897584,3.368370329,4.198942026,5.079385144,4.834023898,4.310428076,4.572643883,3.919486455,4.465853181,4.431472132,4.726626266,3.988195804,4.618806232
CUST_16034_PI428634872,1.410938877,2.405962182,1.522070012,1.571995633,1.460276337,1.581162154,1.604161742,1.476329619,1.458734268,1.431974266,1.55601301,1.497200355,1.517227699,1.25859429,1.427806671,1.450927615,1.640734742,1.674981626
CUST_16035_PI428634872,-0.885773336,-0.875338695,-0.976243323,-0.929729792,-0.855410165,-0.572137997,-0.561938664,-0.671750843,-0.576709044,-0.748078296,-0.794894463,-0.838708793,-0.925044491,-0.686840998,-0.934056407,-0.835983611,-0.869362149,-0.675093514
CUST_16036_PI428634872,-0.542480281,-1.593875421,-1.607859685,-1.856877778,-1.776015796,-1.912119304,-3.11384384,-2.388962072,-3.193604372,-3.539125997,-3.048300302,-2.613953519,-1.760871188,-1.550828182,-0.124928563,-1.466672789,-0.626206484,-2.628494655
CUST_16037_PI428634872,6.790104501,6.405562711,6.604061356,6.593088041,6.526819103,6.44505458,6.383334772,6.864330221,5.053265565,5.151857716,5.276438774,5.448831349,5.294235618,6.478034812,6.430297433,6.661905291,6.338965838,5.24895602
CUST_16038_PI428634872,-4.012631387,-4.313670112,-3.732559472,-3.366272566,-3.96271411,-2.993299116,-3.214850961,-2.547483829,-2.411501685,-2.475000006,-2.961992253,-2.968111582,-3.042051793,-2.365377683,-2.488404989,-2.270272449,-3.525525765,-3.268187483
CUST_16039_PI428634872,-2.148637901,-2.380377596,-2.275516291,-2.52576095,-2.353810158,-2.598967194,-3.377642675,-2.193346825,-2.503759778,-2.455524054,-2.736361236,-2.628688669,-2.212740489,-0.62907633,-0.302104145,-0.4236971,-2.569424374,-2.570407887
CUST_1603_PI428634872,-2.921597114,-2.586264229,-2.610611866,-2.351475514,-2.575107779,-2.498642568,-2.768585264,-3.117873233,-1.997335319,-2.461440356,-2.38533021,-2.338673491,-2.455938849,-3.251035192,-2.854022296,-2.714078011,-2.783747795,-1.955034188
CUST_16040_PI428634872,0.125515061,-0.354778804,-0.548957861,-0.039724232,0.165034358,-0.389267693,-0.645831843,-0.067364028,0.300867153,0.149878756,0.23667544,-0.875189357,-1.332648383,0.159461306,0.242860353,0.655830604,-0.139508555,0.122622208
CUST_16041_PI428634872,0.062284493,0.724858921,-0.57979429,-0.159422987,-0.256788442,-0.274483221,-0.463008401,-0.520253874,-0.095226546,-0.399623564,-0.373663097,-0.294368293,-0.246246109,0.481092065,0.62405771,0.55914795,-0.014805317,-0.892347306
CUST_16042_PI428634872,-0.619248047,-0.14916826,-0.355867208,-0.343870015,-0.696133654,-0.231683579,-0.686451313,-0.529726806,0.238789743,0.18094359,0.446571206,0.38772696,0.268189135,-0.538725857,-0.997794564,-1.067906842,-0.402988763,0.180934233
CUST_16043_PI428634872,0.112832876,-2.321613077,-1.764030305,-1.335176582,-1.273377906,0.302638415,-0.473843196,0.683440025,-0.913525416,-0.869844404,1.292135663,1.016960195,0.624271467,-5.202247753,-5.269616371,-5.139432487,-3.241866177,-0.951193807
CUST_16044_PI428634872,3.647755977,2.716316132,3.427845551,2.815176671,2.865946873,2.287921038,1.998007314,2.596732576,2.451178159,3.022764855,2.865848219,3.020007215,2.83530911,2.44708446,2.124105575,2.3152431,2.520258,2.156509336
CUST_16045_PI428634872,0.973820645,1.306105578,0.997028928,0.940775538,0.846039637,0.316790245,0.519142505,0.302737121,1.080505823,0.793688527,1.248059005,1.175425604,1.080245359,0.921672708,0.73614884,1.032405524,1.088108075,0.368282321
CUST_16047_PI428634872,8.417741917,8.267552877,7.711681361,7.506653391,8.107533706,6.800210515,7.357256289,7.543609904,7.635916379,7.225951769,7.458177636,7.375271644,7.325199002,7.11024488,7.060280902,6.847239488,7.844972103,6.987478878
CUST_16049_PI428634872,-1.238156651,-2.123887697,-1.121111547,-0.865727551,-1.144582797,-0.110124383,0.087849578,0.580261815,0.047771427,-0.341067115,-0.537109568,-0.806943087,-0.830299125,-0.193221135,-0.738135552,-0.642089108,-1.167925011,-0.983159785
CUST_1604_PI428634872,-0.015155877,0.537515603,0.117397119,0.032146128,0.008720431,0.090694374,-0.198950524,-0.317634109,0.279701164,0.15141301,-0.058873626,0.094660156,0.130100187,-0.369214767,-0.538695267,-0.717938641,0.2689742,-0.178958987
CUST_16050_PI428634872,-1.862805815,-2.171593709,-2.224729021,-2.102642615,-1.712502505,-2.440472154,-2.886661526,-2.390256207,-2.550641828,-2.305031194,-1.894573601,-1.875618811,-1.959237918,-1.577140964,-1.763000377,-1.525880652,-1.047289174,-2.496252154
CUST_16051_PI428634872,1.287025305,1.32211737,1.40054552,1.362687191,1.229175591,1.306513633,1.33405529,1.244688174,0.945196575,1.270616306,1.484723017,1.455778503,1.392775497,1.505852717,1.176729096,1.362182634,1.6007482,1.224879694
CUST_16052_PI428634872,4.206534321,4.165664548,4.480524028,4.635736827,4.44194753,4.664278858,4.799376328,5.210304874,5.086018308,4.866602498,4.736844925,4.762448669,4.686938876,5.343762972,5.305686695,5.374477745,4.14517233,4.716188047
CUST_16053_PI428634872,-0.391089782,-0.523993221,-0.417439224,-0.547247724,-0.438685829,-0.629381952,-0.580084026,-0.508139923,-0.9838772,-0.818892218,-1.235346099,-0.995305811,-0.990938394,-0.90360713,-1.081929503,-0.816300257,-0.606030858,-0.834935113
CUST_16054_PI428634872,2.631949542,2.823034552,2.495241372,2.661802857,2.491952004,2.182643313,2.061465283,2.093141887,1.70490895,1.77512076,2.328048916,2.259859009,2.215509392,1.999612991,2.005257545,1.885394032,2.532270464,2.198859498
CUST_16055_PI428634872,-4.66693836,-3.890736082,-4.011346416,-4.177249468,-4.943472052,-4.710484766,-4.999682965,-5.081977655,-4.026927132,-4.022579503,-3.988261793,-3.93915406,-3.671113355,-3.846527062,-3.957076832,-3.660944972,-4.144437192,-4.128790228
CUST_16056_PI428634872,-0.369687941,-0.715657707,-0.298244228,-0.16449288,-0.368260312,-0.161852367,-0.335476958,-0.082240283,-0.249303109,-0.26171821,-0.242447743,-0.236417946,-0.187770458,-0.058981228,-0.16018859,-0.177045197,-0.182648791,-0.292495284
CUST_16057_PI428634872,0.703339577,0.89213724,0.81387739,0.640798668,0.611952143,0.601249007,0.43691675,0.401544128,0.344797286,0.337844919,0.414943462,0.374290835,0.379116543,0.348496727,0.319606838,0.261605139,0.718686201,0.248878336
CUST_16058_PI428634872,-4.557322341,-5.567307831,-5.366701655,-5.310327283,-4.830324468,-5.190173188,-5.241962509,-4.913269375,-4.707485447,-5.660188869,-5.541204332,-5.711579742,-5.380874603,-5.71464891,-5.154822273,-5.795315067,-5.987780988,-5.941296488
CUST_16059_PI428634872,-4.42782734,-4.194609499,-3.986798443,-3.384042346,-4.314414757,-3.776992922,-4.073603195,-3.291053368,-2.791736267,-2.855183398,-3.444692337,-3.483114925,-3.345657478,-3.168379418,-3.59339824,-3.418571845,-3.834041297,-3.560340683
CUST_1605_PI428634872,-0.000429514,0.553417598,0.160042271,0.043368431,-0.000785335,0.029629108,-0.243443007,-0.234263219,0.337148626,0.266100982,0.248051475,0.128788312,0.108080798,-0.35639741,-0.466836913,-0.646310038,0.285807605,-0.084435834
CUST_16060_PI428634872,0.594932281,-2.516509482,-1.652254633,-1.833751898,-1.862756389,-1.469689896,-1.36427581,-1.46866242,-1.503112215,-1.371437643,-1.935827174,-2.096527504,-1.91748062,-1.572787335,-1.567358122,-1.497460002,-2.220785207,-1.680083336
CUST_16061_PI428634872,-2.357518022,-1.441558398,-2.266186127,-1.933252826,-2.476121192,-2.20096733,-2.093259347,-2.187285482,-2.382260532,-2.606049337,-2.764738083,-2.709619824,-2.62763506,-2.546852188,-2.353306386,-2.334834769,-2.323949679,-2.678891197
CUST_16062_PI428634872,-2.137863218,-1.939675001,-2.011185754,-2.127097457,-2.491850114,-2.064110924,-2.461277462,-2.160682748,-1.821804679,-2.163171219,-1.995770145,-1.895721129,-1.835187321,-2.247929527,-1.758191608,-1.937781483,-2.373267151,-1.482511387
CUST_16063_PI428634872,-2.85270871,-2.41884465,-1.799079349,-1.627779438,-2.146652705,-1.659513907,-1.847691654,-1.352174466,-0.773317618,-0.857311937,-1.832593719,-1.865862365,-1.65944415,-1.236541227,-1.278373662,-1.108402525,-2.199080068,-1.710760594
CUST_16064_PI428634872,1.6244995,1.345967264,0.632382581,1.406972628,2.294326442,1.776444152,2.356373483,2.354208492,1.906182768,1.450950687,1.232026507,1.116573298,1.411240216,2.617436796,2.30456543,2.628514797,0.760942796,1.157566256
CUST_16065_PI428634872,-0.352536821,0.287817529,-0.018490595,0.112184038,-0.149400148,0.375294446,0.012572058,-0.165666712,0.847529838,0.894843512,1.068516959,0.977917663,1.031254455,-0.302598649,-0.215064142,-0.479277385,0.271392772,0.9058427
CUST_16066_PI428634872,-2.247857937,-2.265436954,-2.477602395,-2.10704171,-2.573741981,-1.689952818,-1.999056554,-1.184978067,-1.401126093,-1.484552736,-1.318702061,-1.476663394,-1.237548873,-1.800937361,-1.509359724,-1.897534807,-2.046855271,-1.393687515
CUST_16067_PI428634872,-1.49111501,0.525537232,-1.44508962,-2.215819965,-1.196237209,-2.323823499,-1.673922098,-2.80452139,-2.590696021,-2.609202124,-3.399086898,-3.308194709,-3.047368802,-3.806362314,-4.086020801,-3.397415831,-2.758431454,-2.04208146
CUST_16068_PI428634872,-1.260705345,-0.605758336,-0.793460768,-0.653087544,-0.961436726,-1.281058066,-0.898882468,-1.08803115,-1.095462115,-1.136532839,-1.56108248,-1.331907873,-1.318522922,-0.7298006,-0.975975414,-0.617252426,-1.009256039,-1.237066576
CUST_16069_PI428634872,2.210232946,2.043813044,2.092274023,2.091431228,2.200606948,2.162147451,2.098135142,1.965644632,2.006602139,1.985801344,2.106417797,2.137544274,2.102050622,1.897483753,2.030200397,1.888414283,1.997448452,2.208095157
CUST_1606_PI428634872,-3.693504855,-3.516157922,-3.511442104,-3.675147213,-3.53581879,-3.331205223,-3.372455295,-3.926405983,-3.94879845,-3.792972024,-3.115059981,-3.116306654,-3.24134724,-4.491018082,-4.279933523,-4.093738068,-3.444167473,-2.82705985
CUST_16070_PI428634872,2.516018239,2.285729906,2.461251892,2.535691811,2.590084548,2.435730844,2.507459414,2.449862235,2.506222768,2.450509932,2.582830155,2.561686029,2.553627298,2.275231893,2.390813538,2.294888894,2.400244551,2.441955083
CUST_16071_PI428634872,-5.950381529,-6.738494002,-6.075048076,-5.99857955,-6.583594361,-5.569255569,-5.72727005,-5.363204462,-4.983942608,-5.332043159,-4.791261203,-5.310821881,-5.32098206,-5.222547601,-5.470300046,-5.325560764,-6.276648443,-5.74285233
CUST_16072_PI428634872,1.30303448,1.969840256,1.494494499,1.369253811,1.394946339,1.484971935,1.314417266,1.146717022,0.719545479,0.725502099,0.914534652,0.963840609,0.891728163,1.52887897,1.851558332,1.736202891,1.365705414,0.731792049
CUST_16073_PI428634872,0.535636527,0.223017913,0.49126154,0.565183982,0.549524626,0.524053991,0.612805664,0.618287935,0.611881113,0.742098006,0.339203375,0.384659187,0.466159763,0.213970165,0.203442603,0.377622355,0.493808838,0.89861542
CUST_16074_PI428634872,-1.534391526,-2.467215039,-2.04784386,-2.155808963,-1.605481106,-1.978276034,-1.886687589,-1.813219427,-1.737157099,-2.042469627,-1.603929057,-1.889965033,-2.069645037,-2.300750387,-1.889871631,-2.355998299,-1.994611506,-2.232968834
